source,target
Rihanna,pop
Rihanna,urban contemporary
Sabrina Carpenter,pop
The Association,bubblegum pop
The Association,country rock
The Association,folk rock
The Association,mellow gold
The Association,singer-songwriter
The Association,soft rock
The Association,sunshine pop
Gary Puckett & The Union Gap,adult standards
Gary Puckett & The Union Gap,bubblegum pop
Gary Puckett & The Union Gap,folk rock
Gary Puckett & The Union Gap,mellow gold
Gary Puckett & The Union Gap,merseybeat
Gary Puckett & The Union Gap,rock-and-roll
Gary Puckett & The Union Gap,soft rock
Spanky & Our Gang,sunshine pop
Gary Lewis & The Playboys,british invasion
Gary Lewis & The Playboys,bubblegum pop
The Cowsills,bubblegum pop
The Cowsills,classic garage rock
The Cowsills,merseybeat
The Cowsills,underground power pop
Paul Revere & The Raiders,bubblegum pop
Paul Revere & The Raiders,classic garage rock
Paul Revere & The Raiders,classic rock
Paul Revere & The Raiders,country rock
Paul Revere & The Raiders,folk rock
Paul Revere & The Raiders,mellow gold
Paul Revere & The Raiders,merseybeat
Paul Revere & The Raiders,protopunk
Paul Revere & The Raiders,psychedelic rock
Paul Revere & The Raiders,rock-and-roll
Paul Revere & The Raiders,rockabilly
Paul Revere & The Raiders,singer-songwriter
Paul Revere & The Raiders,soft rock
B.J. Thomas,adult standards
B.J. Thomas,bubblegum pop
B.J. Thomas,classic country pop
B.J. Thomas,folk rock
B.J. Thomas,mellow gold
B.J. Thomas,soft rock
Classics IV,bubblegum pop
Classics IV,classic garage rock
The Young Rascals,bubblegum pop
The Young Rascals,classic garage rock
The Young Rascals,country rock
The Young Rascals,folk rock
The Young Rascals,merseybeat
The Young Rascals,psychedelic rock
The Young Rascals,rock-and-roll
The Young Rascals,singer-songwriter
The Buckinghams,bubblegum pop
The Buckinghams,classic garage rock
The Buckinghams,merseybeat
The Dave Clark Five,british invasion
The Dave Clark Five,merseybeat
Sonny & Cher,adult standards
Sonny & Cher,bubblegum pop
Sonny & Cher,folk
Sonny & Cher,folk rock
Sonny & Cher,mellow gold
Sonny & Cher,rock-and-roll
Sonny & Cher,rockabilly
Sonny & Cher,singer-songwriter
Sonny & Cher,soft rock
Chad & Jeremy,british invasion
Jan & Dean,bubblegum pop
Jan & Dean,classic garage rock
Jan & Dean,doo-wop
Jan & Dean,folk rock
Jan & Dean,merseybeat
Jan & Dean,rock-and-roll
Jan & Dean,rockabilly
Jan & Dean,sunshine pop
Jan & Dean,surf music
Jackie DeShannon,brill building pop
The Grass Roots,bubblegum pop
The Grass Roots,classic garage rock
The Grass Roots,country rock
The Grass Roots,folk rock
The Grass Roots,psychedelic rock
The Grass Roots,soft rock
The Grass Roots,sunshine pop
The Lettermen,adult standards
The Lettermen,easy listening
The Lettermen,vocal harmony group
Tony Orlando & Dawn,adult standards
Tony Orlando & Dawn,bubblegum pop
Tony Orlando & Dawn,classic country pop
Tony Orlando & Dawn,mellow gold
Tony Orlando & Dawn,soft rock
Tommy James & The Shondells,bubblegum pop
Tommy James & The Shondells,classic garage rock
Tommy James & The Shondells,classic rock
Tommy James & The Shondells,country rock
Tommy James & The Shondells,folk rock
Tommy James & The Shondells,mellow gold
Tommy James & The Shondells,merseybeat
Tommy James & The Shondells,psychedelic rock
Tommy James & The Shondells,rock-and-roll
Petula Clark,adult standards
Petula Clark,bubblegum pop
Petula Clark,easy listening
Petula Clark,folk rock
Petula Clark,merseybeat
Petula Clark,rock-and-roll
Petula Clark,rockabilly
OneRepublic,piano rock
OneRepublic,pop
Twenty One Pilots,modern rock
Twenty One Pilots,pop
Twenty One Pilots,pov: indie
Twenty One Pilots,rock
Bastille,metropopolis
Bastille,modern rock
Bastille,pop
Maroon 5,pop
The Chainsmokers,pop
Panic! At The Disco,modern rock
Panic! At The Disco,pop
Fall Out Boy,emo
Fall Out Boy,modern rock
Fall Out Boy,pop
Fall Out Boy,rock
X Ambassadors,modern alternative rock
X Ambassadors,modern rock
X Ambassadors,stomp pop
Sia,australian dance
Sia,australian pop
Sia,pop
Coldplay,permanent wave
Coldplay,pop
Marshmello,brostep
Marshmello,edm
Marshmello,pop
Marshmello,progressive electro house
Avicii,dance pop
Avicii,edm
Avicii,pop
Avicii,pop dance
Shawn Mendes,canadian pop
Shawn Mendes,pop
Shawn Mendes,viral pop
Linkin Park,alternative metal
Linkin Park,nu metal
Linkin Park,post-grunge
Linkin Park,rap metal
Linkin Park,rock
Ed Sheeran,pop
Ed Sheeran,singer-songwriter pop
Ed Sheeran,uk pop
The Script,celtic rock
The Script,pop
Sam Smith,pop
Sam Smith,uk pop
Halsey,electropop
Halsey,etherpop
Halsey,indie poptimism
Halsey,pop
Dua Lipa,dance pop
Dua Lipa,pop
Dua Lipa,uk pop
Calvin Harris,dance pop
Calvin Harris,edm
Calvin Harris,electro house
Calvin Harris,house
Calvin Harris,pop
Calvin Harris,pop dance
Calvin Harris,progressive house
Calvin Harris,uk dance
The Script,celtic rock
The Script,pop
The Fray,neo mellow
The Fray,piano rock
The Fray,pop
The Fray,pop rock
Bastille,metropopolis
Bastille,modern rock
Bastille,pop
Maroon 5,pop
Train,dance pop
Train,neo mellow
Train,pop
Train,pop rock
X Ambassadors,modern alternative rock
X Ambassadors,modern rock
X Ambassadors,stomp pop
Imagine Dragons,modern rock
Imagine Dragons,pop
Imagine Dragons,rock
American Authors,modern rock
American Authors,pop rock
The Chainsmokers,pop
Phillip Phillips,folk-pop
Phillip Phillips,neo mellow
Phillip Phillips,pop rock
Ellie Goulding,indietronica
Ellie Goulding,metropopolis
Ellie Goulding,pop
Ellie Goulding,uk pop
Lifehouse,neo mellow
Lifehouse,pop rock
Lifehouse,post-grunge
Jason Mraz,acoustic pop
Jason Mraz,dance pop
Jason Mraz,neo mellow
Jason Mraz,pop
Twenty One Pilots,modern rock
Twenty One Pilots,pop
Twenty One Pilots,pov: indie
Twenty One Pilots,rock
5 Seconds of Summer,boy band
5 Seconds of Summer,pop
Zedd,complextro
Zedd,edm
Zedd,german techno
Zedd,pop
Zedd,pop dance
Jonas Brothers,boy band
Jonas Brothers,pop
Clean Bandit,pop
Clean Bandit,uk dance
Clean Bandit,uk funky
Fall Out Boy,emo
Fall Out Boy,modern rock
Fall Out Boy,pop
Fall Out Boy,rock
DNCE,dance pop
DNCE,pop
Curtis Harding,funk
Curtis Harding,psychedelic soul
Leon Bridges,modern blues
Leon Bridges,neo soul
Leon Bridges,soul
Black Pumas,retro soul
Lianne La Havas,alternative r&b
Lianne La Havas,british soul
Lianne La Havas,indie soul
Lianne La Havas,neo soul
Lianne La Havas,pop soul
Lianne La Havas,soul
Charles Bradley,funk
Charles Bradley,soul
Khruangbin,indie soul
Khruangbin,neo-psychedelic
Son Little,soul
Benjamin Clementine,art pop
Alabama Shakes,alabama indie
Alabama Shakes,modern blues rock
Alabama Shakes,rock
SAULT,indie soul
SAULT,pop soul
José González,chamber pop
José González,gothenburg indie
José González,indie folk
José González,stomp and holler
José González,swedish indie folk
José González,swedish indie pop
José González,swedish singer-songwriter
Nick Mulvey,british singer-songwriter
Nick Mulvey,cambridgeshire indie
Nick Mulvey,indie folk
Rhye,art pop
Rhye,downtempo
Rhye,indie soul
Rhye,indietronica
Rhye,shimmer pop
James Blake,art pop
James Blake,indie soul
James Blake,indietronica
James Blake,uk alternative pop
The War On Drugs,chamber pop
The War On Drugs,indie rock
The War On Drugs,modern rock
The War On Drugs,philly indie
Villagers,chamber pop
Villagers,indie folk
Villagers,irish rock
Bonobo,downtempo
Bonobo,electronica
Bonobo,indietronica
Bonobo,instrumental hip hop
Bonobo,jazztronica
Bonobo,nu jazz
Bonobo,trip hop
Arlo Parks,indie pop
Arlo Parks,indie soul
Arlo Parks,uk contemporary r&b
Maribou State,electronica
Maribou State,future garage
Maribou State,indie soul
Kevin Morby,chamber pop
Kevin Morby,indie rock
Kevin Morby,kc indie
Kevin Morby,modern folk rock
Eric Idle,british comedy
Robin Williams,comedy
Robin Williams,comic
Eddie Izzard,british comedy
Eddie Izzard,comedy
Billy Connolly,british comedy
"""Weird Al"" Yankovic",comedy rock
"""Weird Al"" Yankovic",comic
"""Weird Al"" Yankovic",parody
Cheech & Chong,comic
Denis Leary,comedy
Denis Leary,comic
Garfunkel and Oates,comic
Tom Lehrer,comic
Da Vinci's Notebook,barbershop
Da Vinci's Notebook,comic
Flight of the Conchords,comic
Flight of the Conchords,parody
Leonard Nimoy,outsider
The Rutles,beatlesque
The Rutles,comic
The Rutles,parody
Adam Sandler,comic
The Axis of Awesome,comic
Tim Minchin,australian comedy
Tim Minchin,comic
The Simpsons,novelty
Stephen Lynch,comic
Allan Sherman,comic
Ella Eyre,dance pop
Ella Eyre,talent show
Ella Eyre,uk dance
Ella Eyre,uk pop
Ella Henderson,dance pop
Ella Henderson,pop dance
Ella Henderson,talent show
Ella Henderson,uk pop
Olly Murs,dance pop
Olly Murs,pop
Olly Murs,talent show
Rita Ora,dance pop
Rita Ora,pop
Rita Ora,uk pop
Emeli Sandé,r&b
Emeli Sandé,talent show
Emeli Sandé,uk pop
Rudimental,pop dance
Rudimental,uk dance
Rudimental,uk funky
Clean Bandit,pop
Clean Bandit,uk dance
Clean Bandit,uk funky
Sigala,dance pop
Sigala,edm
Sigala,pop dance
Sigala,uk dance
Sigala,uk pop
Olly Alexander (Years & Years),dance pop
Olly Alexander (Years & Years),gauze pop
Olly Alexander (Years & Years),pop
Olly Alexander (Years & Years),pop dance
Olly Alexander (Years & Years),uk pop
Mabel,pop
Mabel,uk pop
Paloma Faith,british soul
Paloma Faith,talent show
Paloma Faith,uk pop
Pixie Lott,dance pop
Pixie Lott,post-teen pop
Pixie Lott,talent show
Becky Hill,pop dance
Becky Hill,pop house
Becky Hill,uk dance
Becky Hill,uk pop
Louisa Johnson,talent show
Louisa Johnson,uk pop
Zara Larsson,pop
Zara Larsson,scandipop
Zara Larsson,swedish electropop
Zara Larsson,swedish pop
Jax Jones,dance pop
Jax Jones,edm
Jax Jones,house
Jax Jones,pop dance
Jax Jones,uk dance
Jax Jones,uk pop
Fleur East,talent show
Fleur East,uk pop
Anne-Marie,pop
JP Cooper,uk pop
Cheryl,dance pop
Cheryl,post-teen pop
Cheryl,talent show
Village People,disco
Village People,new wave pop
Village People,soft rock
Donna Summer,disco
Donna Summer,hi-nrg
Donna Summer,new wave pop
Donna Summer,soft rock
The Weather Girls,disco
The Weather Girls,hi-nrg
Anita Ward,disco
Irene Cara,disco
Irene Cara,new romantic
Irene Cara,new wave pop
Irene Cara,soft rock
The Pointer Sisters,disco
The Pointer Sisters,girl group
The Pointer Sisters,hi-nrg
The Pointer Sisters,motown
The Pointer Sisters,new wave pop
The Pointer Sisters,soft rock
Amii Stewart,disco
Amii Stewart,hi-nrg
Sister Sledge,disco
Sister Sledge,funk
Sister Sledge,philly soul
Sister Sledge,quiet storm
Sister Sledge,soul
The Trammps,disco
The Trammps,philly soul
Thelma Houston,disco
Thelma Houston,diva house
Thelma Houston,motown
Thelma Houston,post-disco
KC & The Sunshine Band,disco
KC & The Sunshine Band,mellow gold
KC & The Sunshine Band,new wave pop
KC & The Sunshine Band,soft rock
KC & The Sunshine Band,soul
Tina Charles,disco
Tina Charles,hi-nrg
Tavares,disco
Tavares,motown
Tavares,quiet storm
Diana Ross,adult standards
Diana Ross,disco
Diana Ross,motown
Diana Ross,quiet storm
Diana Ross,soft rock
Diana Ross,soul
Sheena Easton,mellow gold
Sheena Easton,minneapolis sound
Sheena Easton,new romantic
Sheena Easton,new wave pop
Sheena Easton,soft rock
The Three Degrees,classic girl group
The Three Degrees,classic soul
The Three Degrees,disco
The Three Degrees,motown
The Three Degrees,philly soul
Miami Sound Machine,disco
Miami Sound Machine,new romantic
Miami Sound Machine,new wave pop
Miami Sound Machine,soft rock
Miami Sound Machine,synthpop
Silver Convention,disco
Dionne Warwick,adult standards
Dionne Warwick,brill building pop
Dionne Warwick,disco
Dionne Warwick,quiet storm
Dionne Warwick,soft rock
Dionne Warwick,vocal jazz
Laura Branigan,new romantic
Laura Branigan,new wave pop
Laura Branigan,soft rock
Laura Branigan,synthpop
Billie Holiday,adult standards
Billie Holiday,harlem renaissance
Billie Holiday,jazz
Billie Holiday,jazz blues
Billie Holiday,soul
Billie Holiday,swing
Billie Holiday,torch song
Billie Holiday,vocal jazz
Etta James,jazz blues
Etta James,soul
Etta James,soul blues
Etta James,torch song
Etta James,vocal jazz
Ella Fitzgerald,adult standards
Ella Fitzgerald,jazz
Ella Fitzgerald,jazz blues
Ella Fitzgerald,soul
Ella Fitzgerald,swing
Ella Fitzgerald,vocal jazz
Sarah Vaughan,jazz
Sarah Vaughan,torch song
Sarah Vaughan,vocal jazz
Aretha Franklin,classic soul
Aretha Franklin,jazz blues
Aretha Franklin,memphis soul
Aretha Franklin,neo soul
Aretha Franklin,soul
Aretha Franklin,southern soul
Aretha Franklin,vocal jazz
Dinah Washington,jazz blues
Dinah Washington,soul
Dinah Washington,vocal jazz
Ray Charles,classic soul
Ray Charles,jazz blues
Ray Charles,piano blues
Ray Charles,soul
Ray Charles,soul blues
Ray Charles,vocal jazz
Otis Redding,classic soul
Otis Redding,memphis soul
Otis Redding,soul
Otis Redding,soul blues
Otis Redding,southern soul
Otis Redding,vocal jazz
Miles Davis,cool jazz
Miles Davis,hard bop
Miles Davis,jazz
Miles Davis,jazz fusion
Miles Davis,jazz trumpet
Miles Davis,soul
Miles Davis,vocal jazz
John Coltrane,bebop
John Coltrane,free jazz
John Coltrane,jazz
John Coltrane,jazz saxophone
John Coltrane,vocal jazz
Louis Armstrong,adult standards
Louis Armstrong,dixieland
Louis Armstrong,harlem renaissance
Louis Armstrong,jazz trumpet
Louis Armstrong,new orleans jazz
Louis Armstrong,soul
Louis Armstrong,swing
Louis Armstrong,vocal jazz
Chet Baker,cool jazz
Chet Baker,jazz
Chet Baker,jazz trumpet
Chet Baker,vocal jazz
Bill Withers,classic soul
Bill Withers,funk
Bill Withers,quiet storm
Bill Withers,soul
Sam Cooke,classic soul
Sam Cooke,soul
Sam Cooke,vocal jazz
Duke Ellington,african-american classical
Duke Ellington,harlem renaissance
Duke Ellington,jazz
Duke Ellington,jazz piano
Duke Ellington,swing
Duke Ellington,vocal jazz
James Brown,funk
James Brown,soul
James Brown,vocal jazz
Patti Smith,art punk
Patti Smith,permanent wave
Patti Smith,protopunk
Patti Smith,singer-songwriter
Al Green,classic soul
Al Green,funk
Al Green,memphis soul
Al Green,quiet storm
Al Green,soul
Al Green,soul blues
Al Green,southern soul
Janis Joplin,album rock
Janis Joplin,classic rock
Janis Joplin,hard rock
Janis Joplin,psychedelic rock
Janis Joplin,rock
Lou Reed,classic rock
Lou Reed,glam rock
Lou Reed,permanent wave
Lou Reed,rock
Lou Reed,singer-songwriter
Al Green,classic soul
Al Green,funk
Al Green,memphis soul
Al Green,quiet storm
Al Green,soul
Al Green,soul blues
Al Green,southern soul
Curtis Mayfield,chicago soul
Curtis Mayfield,classic soul
Curtis Mayfield,funk
Curtis Mayfield,soul
Otis Redding,classic soul
Otis Redding,memphis soul
Otis Redding,soul
Otis Redding,soul blues
Otis Redding,southern soul
Otis Redding,vocal jazz
Sly & The Family Stone,classic soul
Sly & The Family Stone,funk
Sly & The Family Stone,funk rock
Sly & The Family Stone,p funk
Sly & The Family Stone,psychedelic soul
Sly & The Family Stone,soul
Sly & The Family Stone,southern soul
Bobby Womack,classic soul
Bobby Womack,funk
Bobby Womack,quiet storm
Bobby Womack,soul
Bobby Womack,southern soul
Isaac Hayes,classic soul
Isaac Hayes,disco
Isaac Hayes,funk
Isaac Hayes,memphis soul
Isaac Hayes,p funk
Isaac Hayes,quiet storm
Isaac Hayes,soul
Isaac Hayes,southern soul
Sam Cooke,classic soul
Sam Cooke,soul
Sam Cooke,vocal jazz
Wilson Pickett,classic soul
Wilson Pickett,memphis soul
Wilson Pickett,soul
Wilson Pickett,southern soul
Donny Hathaway,chicago soul
Donny Hathaway,classic soul
Donny Hathaway,funk
Donny Hathaway,neo soul
Donny Hathaway,quiet storm
Donny Hathaway,soul
Donny Hathaway,southern soul
Marvin Gaye,classic soul
Marvin Gaye,motown
Marvin Gaye,neo soul
Marvin Gaye,northern soul
Marvin Gaye,quiet storm
Marvin Gaye,soul
The Isley Brothers,classic soul
The Isley Brothers,funk
The Isley Brothers,motown
The Isley Brothers,quiet storm
The Isley Brothers,soul
Sam & Dave,classic soul
Sam & Dave,memphis soul
Sam & Dave,soul
Sam & Dave,southern soul
The Staple Singers,chicago soul
The Staple Singers,classic soul
The Staple Singers,memphis soul
The Staple Singers,soul
The Staple Singers,southern soul
The Temptations,classic soul
The Temptations,memphis soul
The Temptations,motown
The Temptations,soul
James Brown,funk
James Brown,soul
James Brown,vocal jazz
The Spinners,classic soul
The Spinners,disco
The Spinners,funk
The Spinners,motown
The Spinners,philly soul
The Spinners,quiet storm
The Spinners,soul
The Spinners,southern soul
Four Tops,classic soul
Four Tops,disco
Four Tops,motown
Four Tops,quiet storm
Four Tops,soul
Stevie Wonder,motown
Stevie Wonder,soul
Smokey Robinson & The Miracles,classic soul
Smokey Robinson & The Miracles,motown
Smokey Robinson & The Miracles,quiet storm
Smokey Robinson & The Miracles,soul
Ben E. King,rock-and-roll
Ben E. King,soul
Paco de Lucía,flamenco
Paco de Lucía,flamenco guitar
Paco de Lucía,rumba
Buena Vista Social Club,latin jazz
Buena Vista Social Club,musica tradicional cubana
Buena Vista Social Club,world
Tonino Baliardo,flamenco guitar
Diego El Cigala,flamenco
Diego El Cigala,rumba
Manu Chao,latin alternative
Manu Chao,world
Santana,blues rock
Santana,classic rock
Santana,mexican classic rock
Camaron De La Isla,cante flamenco
Camaron De La Isla,flamenco
Camaron De La Isla,pop flamenco
